id,voo_id,codigo_reserva,nome_passegeiro,preco,prim_classe,lugar,no_serie
15268,509,15268,Passageiro 15268,244.96,FALSE,7B,A320-003
15269,509,15269,Passageiro 15269,141.56,FALSE,6C,A320-003
15270,509,15270,Passageiro 15270,86.36,FALSE,4B,A320-003
15271,510,15271,Passageiro 15271,358.23,FALSE,12C,B737-001
15272,510,15272,Passageiro 15272,496.78,FALSE,12F,B737-001
15273,510,15273,Passageiro 15273,106.22,FALSE,4B,B737-001
15274,510,15274,Passageiro 15274,425.13,FALSE,13C,B737-001
15275,510,15275,Passageiro 15275,316.28,TRUE,1B,B737-001
15276,510,15276,Passageiro 15276,494.75,FALSE,23F,B737-001
15277,510,15277,Passageiro 15277,295.35,FALSE,6B,B737-001
15278,510,15278,Passageiro 15278,353.62,FALSE,18E,B737-001
15279,510,15279,Passageiro 15279,228.64,FALSE,16E,B737-001
15280,510,15280,Passageiro 15280,205.85,FALSE,8A,B737-001
15281,510,15281,Passageiro 15281,120.4,FALSE,23D,B737-001
15282,510,15282,Passageiro 15282,146.04,FALSE,18B,B737-001
15283,510,15283,Passageiro 15283,411.06,FALSE,9F,B737-001
15284,510,15284,Passageiro 15284,486.36,FALSE,14C,B737-001
15285,510,15285,Passageiro 15285,415.97,FALSE,13A,B737-001
15286,510,15286,Passageiro 15286,450.15,FALSE,5B,B737-001
15287,510,15287,Passageiro 15287,487.48,FALSE,25B,B737-001
15288,510,15288,Passageiro 15288,456.84,FALSE,17B,B737-001
15289,510,15289,Passageiro 15289,465.46,FALSE,15A,B737-001
15290,510,15290,Passageiro 15290,363.3,FALSE,3A,B737-001
15291,510,15291,Passageiro 15291,275.83,FALSE,4F,B737-001
15292,510,15292,Passageiro 15292,452.54,FALSE,11C,B737-001
15293,510,15293,Passageiro 15293,55.29,FALSE,23C,B737-001
15294,510,15294,Passageiro 15294,160.38,FALSE,10E,B737-001
15295,510,15295,Passageiro 15295,401.93,FALSE,7D,B737-001
15296,510,15296,Passageiro 15296,358.23,FALSE,24C,B737-001
15297,510,15297,Passageiro 15297,281.8,FALSE,21C,B737-001
15298,510,15298,Passageiro 15298,94.27,FALSE,5C,B737-001
15299,510,15299,Passageiro 15299,96.69,FALSE,26F,B737-001
15300,510,15300,Passageiro 15300,466.45,FALSE,16B,B737-001
15301,511,15301,Passageiro 15301,426.32,FALSE,4C,A320-003
15302,511,15302,Passageiro 15302,246.36,FALSE,12E,A320-003
15303,511,15303,Passageiro 15303,262.98,FALSE,27C,A320-003
15304,511,15304,Passageiro 15304,62.68,FALSE,10D,A320-003
15305,511,15305,Passageiro 15305,155.51,FALSE,19C,A320-003
15306,511,15306,Passageiro 15306,169.21,TRUE,1E,A320-003
15307,511,15307,Passageiro 15307,498.72,FALSE,12D,A320-003
15308,511,15308,Passageiro 15308,212.82,FALSE,28C,A320-003
15309,511,15309,Passageiro 15309,304.3,FALSE,21B,A320-003
15310,511,15310,Passageiro 15310,266.77,TRUE,3C,A320-003
15311,511,15311,Passageiro 15311,360.74,FALSE,7B,A320-003
15312,511,15312,Passageiro 15312,191.66,FALSE,25D,A320-003
15313,511,15313,Passageiro 15313,195.0,FALSE,13E,A320-003
15314,511,15314,Passageiro 15314,187.03,FALSE,8E,A320-003
15315,511,15315,Passageiro 15315,250.45,FALSE,30B,A320-003
15316,511,15316,Passageiro 15316,176.56,FALSE,21D,A320-003
15317,511,15317,Passageiro 15317,306.08,FALSE,22A,A320-003
15318,511,15318,Passageiro 15318,464.18,FALSE,29C,A320-003
15319,511,15319,Passageiro 15319,131.86,FALSE,13F,A320-003
15320,511,15320,Passageiro 15320,494.68,FALSE,18C,A320-003
15321,511,15321,Passageiro 15321,472.5,FALSE,9A,A320-003
15322,511,15322,Passageiro 15322,72.84,FALSE,13C,A320-003
15323,511,15323,Passageiro 15323,359.64,FALSE,17F,A320-003
15324,511,15324,Passageiro 15324,222.95,FALSE,30F,A320-003
15325,511,15325,Passageiro 15325,397.01,TRUE,2C,A320-003
15326,511,15326,Passageiro 15326,197.96,FALSE,11B,A320-003
15327,511,15327,Passageiro 15327,54.61,FALSE,16B,A320-003
15328,511,15328,Passageiro 15328,423.01,FALSE,17A,A320-003
15329,511,15329,Passageiro 15329,258.71,FALSE,28A,A320-003
15330,511,15330,Passageiro 15330,439.44,FALSE,12F,A320-003
15331,512,15331,Passageiro 15331,236.36,TRUE,1D,A320-002
15332,512,15332,Passageiro 15332,152.48,FALSE,19D,A320-002
15333,512,15333,Passageiro 15333,228.63,FALSE,16C,A320-002
15334,512,15334,Passageiro 15334,353.92,FALSE,28D,A320-002
15335,512,15335,Passageiro 15335,414.04,FALSE,14B,A320-002
15336,512,15336,Passageiro 15336,472.72,FALSE,24E,A320-002
15337,512,15337,Passageiro 15337,424.96,FALSE,6C,A320-002
15338,512,15338,Passageiro 15338,468.85,TRUE,2B,A320-002
15339,512,15339,Passageiro 15339,102.27,FALSE,21A,A320-002
15340,512,15340,Passageiro 15340,222.22,FALSE,5C,A320-002
15341,512,15341,Passageiro 15341,172.46,FALSE,9D,A320-002
15342,512,15342,Passageiro 15342,382.26,TRUE,2D,A320-002
15343,512,15343,Passageiro 15343,232.09,FALSE,18C,A320-002
15344,512,15344,Passageiro 15344,321.39,FALSE,30D,A320-002
15345,512,15345,Passageiro 15345,484.3,FALSE,7B,A320-002
15346,512,15346,Passageiro 15346,84.69,FALSE,29A,A320-002
15347,512,15347,Passageiro 15347,299.6,FALSE,4A,A320-002
15348,512,15348,Passageiro 15348,399.37,FALSE,30C,A320-002
15349,512,15349,Passageiro 15349,256.66,FALSE,15D,A320-002
15350,512,15350,Passageiro 15350,400.3,FALSE,11C,A320-002
15351,512,15351,Passageiro 15351,271.36,FALSE,24B,A320-002
15352,512,15352,Passageiro 15352,176.47,FALSE,14E,A320-002
15353,512,15353,Passageiro 15353,374.31,FALSE,10E,A320-002
15354,512,15354,Passageiro 15354,146.43,FALSE,11B,A320-002
15355,512,15355,Passageiro 15355,163.25,FALSE,8F,A320-002
15356,512,15356,Passageiro 15356,316.05,FALSE,5B,A320-002
15357,512,15357,Passageiro 15357,255.62,FALSE,10D,A320-002
15358,512,15358,Passageiro 15358,205.24,FALSE,28B,A320-002
15359,512,15359,Passageiro 15359,351.84,FALSE,8E,A320-002
15360,512,15360,Passageiro 15360,94.18,FALSE,11F,A320-002
15361,513,15361,Passageiro 15361,404.26,FALSE,9B,B737-004
15362,513,15362,Passageiro 15362,129.47,FALSE,20A,B737-004
15363,513,15363,Passageiro 15363,211.57,FALSE,14E,B737-004
15364,513,15364,Passageiro 15364,163.74,FALSE,21E,B737-004
15365,513,15365,Passageiro 15365,340.14,FALSE,10C,B737-004
15366,513,15366,Passageiro 15366,440.08,FALSE,19F,B737-004
15367,513,15367,Passageiro 15367,439.52,TRUE,1C,B737-004
15368,513,15368,Passageiro 15368,256.12,FALSE,11C,B737-004
15369,513,15369,Passageiro 15369,300.92,FALSE,8B,B737-004
15370,513,15370,Passageiro 15370,280.76,FALSE,7F,B737-004
15371,513,15371,Passageiro 15371,208.78,FALSE,23C,B737-004
15372,513,15372,Passageiro 15372,152.29,FALSE,4C,B737-004
15373,513,15373,Passageiro 15373,327.39,FALSE,5B,B737-004
15374,513,15374,Passageiro 15374,414.27,FALSE,21D,B737-004
15375,513,15375,Passageiro 15375,249.62,FALSE,12F,B737-004
15376,513,15376,Passageiro 15376,445.43,FALSE,17B,B737-004
15377,513,15377,Passageiro 15377,65.78,TRUE,1E,B737-004
15378,513,15378,Passageiro 15378,167.85,TRUE,2A,B737-004
15379,513,15379,Passageiro 15379,259.96,FALSE,19E,B737-004
15380,513,15380,Passageiro 15380,121.12,FALSE,8D,B737-004
15381,513,15381,Passageiro 15381,495.13,FALSE,16B,B737-004
15382,513,15382,Passageiro 15382,405.69,FALSE,11A,B737-004
15383,513,15383,Passageiro 15383,118.64,FALSE,12B,B737-004
15384,513,15384,Passageiro 15384,182.78,FALSE,10B,B737-004
15385,513,15385,Passageiro 15385,419.58,FALSE,6F,B737-004
15386,513,15386,Passageiro 15386,394.23,FALSE,22B,B737-004
15387,513,15387,Passageiro 15387,379.72,FALSE,9C,B737-004
15388,513,15388,Passageiro 15388,259.92,FALSE,5E,B737-004
15389,513,15389,Passageiro 15389,382.84,FALSE,13E,B737-004
15390,513,15390,Passageiro 15390,163.77,FALSE,5F,B737-004
15391,514,15391,Passageiro 15391,53.99,FALSE,23C,A330-001
15392,514,15392,Passageiro 15392,187.25,FALSE,9D,A330-001
15393,514,15393,Passageiro 15393,117.05,TRUE,1F,A330-001
15394,514,15394,Passageiro 15394,232.18,FALSE,28B,A330-001
15395,514,15395,Passageiro 15395,412.6,FALSE,30A,A330-001
15396,514,15396,Passageiro 15396,489.88,FALSE,22F,A330-001
15397,514,15397,Passageiro 15397,378.32,FALSE,23A,A330-001
15398,514,15398,Passageiro 15398,241.09,FALSE,41B,A330-001
15399,514,15399,Passageiro 15399,371.68,FALSE,20A,A330-001
15400,514,15400,Passageiro 15400,231.98,FALSE,35E,A330-001
15401,514,15401,Passageiro 15401,477.0,FALSE,15D,A330-001
15402,514,15402,Passageiro 15402,474.46,FALSE,39E,A330-001
15403,514,15403,Passageiro 15403,97.39,FALSE,40E,A330-001
15404,514,15404,Passageiro 15404,479.72,FALSE,31D,A330-001
15405,514,15405,Passageiro 15405,182.74,FALSE,34D,A330-001
15406,514,15406,Passageiro 15406,166.24,FALSE,38C,A330-001
15407,514,15407,Passageiro 15407,160.69,FALSE,9E,A330-001
15408,514,15408,Passageiro 15408,134.01,FALSE,20B,A330-001
15409,514,15409,Passageiro 15409,366.21,FALSE,35F,A330-001
15410,514,15410,Passageiro 15410,82.25,FALSE,7E,A330-001
15411,514,15411,Passageiro 15411,470.07,TRUE,3B,A330-001
15412,514,15412,Passageiro 15412,461.04,FALSE,30C,A330-001
15413,514,15413,Passageiro 15413,371.32,FALSE,40A,A330-001
15414,514,15414,Passageiro 15414,189.14,TRUE,1E,A330-001
15415,514,15415,Passageiro 15415,202.5,FALSE,31B,A330-001
15416,514,15416,Passageiro 15416,438.07,FALSE,12B,A330-001
15417,514,15417,Passageiro 15417,316.94,FALSE,29D,A330-001
15418,514,15418,Passageiro 15418,293.41,FALSE,15F,A330-001
15419,514,15419,Passageiro 15419,146.52,FALSE,17D,A330-001
15420,514,15420,Passageiro 15420,465.92,FALSE,31F,A330-001
15421,515,15421,Passageiro 15421,77.62,FALSE,10E,A330-003
15422,515,15422,Passageiro 15422,145.4,FALSE,29A,A330-003
15423,515,15423,Passageiro 15423,139.06,FALSE,13B,A330-003
15424,515,15424,Passageiro 15424,71.06,FALSE,32E,A330-003
15425,515,15425,Passageiro 15425,163.81,FALSE,10A,A330-003
15426,515,15426,Passageiro 15426,137.35,FALSE,24F,A330-003
15427,515,15427,Passageiro 15427,482.66,FALSE,31C,A330-003
15428,515,15428,Passageiro 15428,468.31,FALSE,25A,A330-003
15429,515,15429,Passageiro 15429,354.81,FALSE,40D,A330-003
15430,515,15430,Passageiro 15430,110.11,FALSE,19B,A330-003
15431,515,15431,Passageiro 15431,313.53,FALSE,13D,A330-003
15432,515,15432,Passageiro 15432,331.14,FALSE,33F,A330-003
15433,515,15433,Passageiro 15433,61.83,FALSE,30B,A330-003
15434,515,15434,Passageiro 15434,487.38,FALSE,8E,A330-003
15435,515,15435,Passageiro 15435,194.65,FALSE,37B,A330-003
15436,515,15436,Passageiro 15436,101.58,FALSE,38F,A330-003
15437,515,15437,Passageiro 15437,383.07,FALSE,9D,A330-003
15438,515,15438,Passageiro 15438,408.94,FALSE,20E,A330-003
15439,515,15439,Passageiro 15439,381.55,FALSE,22A,A330-003
15440,515,15440,Passageiro 15440,353.17,FALSE,14D,A330-003
15441,515,15441,Passageiro 15441,80.98,FALSE,35A,A330-003
15442,515,15442,Passageiro 15442,380.45,FALSE,40A,A330-003
15443,515,15443,Passageiro 15443,92.68,TRUE,1B,A330-003
15444,515,15444,Passageiro 15444,115.87,FALSE,11D,A330-003
15445,515,15445,Passageiro 15445,212.4,FALSE,32A,A330-003
15446,515,15446,Passageiro 15446,234.23,FALSE,18F,A330-003
15447,515,15447,Passageiro 15447,386.66,FALSE,24A,A330-003
15448,515,15448,Passageiro 15448,178.85,FALSE,24B,A330-003
15449,515,15449,Passageiro 15449,316.27,FALSE,40E,A330-003
15450,515,15450,Passageiro 15450,474.61,FALSE,15C,A330-003
15451,516,15451,Passageiro 15451,65.69,FALSE,28D,A320-001
15452,516,15452,Passageiro 15452,452.48,TRUE,2A,A320-001
15453,516,15453,Passageiro 15453,464.03,FALSE,12F,A320-001
15454,516,15454,Passageiro 15454,55.88,FALSE,22B,A320-001
15455,516,15455,Passageiro 15455,56.22,FALSE,10C,A320-001
15456,516,15456,Passageiro 15456,331.7,FALSE,25D,A320-001
15457,516,15457,Passageiro 15457,327.88,FALSE,7B,A320-001
15458,516,15458,Passageiro 15458,90.15,FALSE,8F,A320-001
15459,516,15459,Passageiro 15459,425.73,FALSE,20D,A320-001
15460,516,15460,Passageiro 15460,253.97,FALSE,27D,A320-001
15461,516,15461,Passageiro 15461,427.12,FALSE,7D,A320-001
15462,516,15462,Passageiro 15462,452.11,FALSE,22F,A320-001
15463,516,15463,Passageiro 15463,435.15,FALSE,4F,A320-001
15464,516,15464,Passageiro 15464,402.14,TRUE,3B,A320-001
15465,516,15465,Passageiro 15465,324.18,FALSE,26B,A320-001
15466,516,15466,Passageiro 15466,321.97,FALSE,21B,A320-001
15467,516,15467,Passageiro 15467,228.24,FALSE,22A,A320-001
15468,516,15468,Passageiro 15468,282.61,TRUE,1C,A320-001
15469,516,15469,Passageiro 15469,452.57,FALSE,15C,A320-001
15470,516,15470,Passageiro 15470,137.46,FALSE,18B,A320-001
15471,516,15471,Passageiro 15471,450.69,FALSE,26F,A320-001
15472,516,15472,Passageiro 15472,128.22,TRUE,2D,A320-001
15473,516,15473,Passageiro 15473,94.16,FALSE,20B,A320-001
15474,516,15474,Passageiro 15474,168.35,FALSE,13C,A320-001
15475,516,15475,Passageiro 15475,96.34,FALSE,29B,A320-001
15476,516,15476,Passageiro 15476,325.34,FALSE,7A,A320-001
15477,516,15477,Passageiro 15477,143.65,FALSE,21C,A320-001
15478,516,15478,Passageiro 15478,119.47,FALSE,6D,A320-001
15479,516,15479,Passageiro 15479,62.38,FALSE,7C,A320-001
15480,516,15480,Passageiro 15480,150.53,FALSE,28C,A320-001
15481,517,15481,Passageiro 15481,462.29,FALSE,33C,A330-002
15482,517,15482,Passageiro 15482,72.9,FALSE,29E,A330-002
15483,517,15483,Passageiro 15483,450.85,FALSE,9E,A330-002
15484,517,15484,Passageiro 15484,208.17,TRUE,2D,A330-002
15485,517,15485,Passageiro 15485,336.0,FALSE,5A,A330-002
15486,517,15486,Passageiro 15486,337.57,FALSE,31D,A330-002
15487,517,15487,Passageiro 15487,455.78,FALSE,16E,A330-002
15488,517,15488,Passageiro 15488,179.77,FALSE,15D,A330-002
15489,517,15489,Passageiro 15489,56.71,TRUE,4E,A330-002
15490,517,15490,Passageiro 15490,480.1,FALSE,17E,A330-002
15491,517,15491,Passageiro 15491,272.71,FALSE,28E,A330-002
15492,517,15492,Passageiro 15492,448.26,TRUE,3D,A330-002
15493,517,15493,Passageiro 15493,348.57,TRUE,2A,A330-002
15494,517,15494,Passageiro 15494,222.62,FALSE,14C,A330-002
15495,517,15495,Passageiro 15495,254.14,FALSE,23B,A330-002
15496,517,15496,Passageiro 15496,243.78,FALSE,36B,A330-002
15497,517,15497,Passageiro 15497,365.47,FALSE,12E,A330-002
15498,517,15498,Passageiro 15498,463.68,FALSE,34E,A330-002
15499,517,15499,Passageiro 15499,353.95,FALSE,26E,A330-002
15500,517,15500,Passageiro 15500,404.59,TRUE,4D,A330-002
15501,517,15501,Passageiro 15501,188.37,FALSE,10F,A330-002
15502,517,15502,Passageiro 15502,477.25,FALSE,29A,A330-002
15503,517,15503,Passageiro 15503,480.44,FALSE,40A,A330-002
15504,517,15504,Passageiro 15504,152.84,FALSE,29C,A330-002
15505,517,15505,Passageiro 15505,499.83,FALSE,20C,A330-002
15506,517,15506,Passageiro 15506,60.72,FALSE,6E,A330-002
15507,517,15507,Passageiro 15507,377.34,TRUE,3A,A330-002
15508,517,15508,Passageiro 15508,321.14,FALSE,15C,A330-002
15509,517,15509,Passageiro 15509,286.5,FALSE,20A,A330-002
15510,517,15510,Passageiro 15510,92.15,FALSE,19D,A330-002
15511,518,15511,Passageiro 15511,284.73,FALSE,20B,A320-003
15512,518,15512,Passageiro 15512,363.24,FALSE,10F,A320-003
15513,518,15513,Passageiro 15513,77.47,FALSE,7D,A320-003
15514,518,15514,Passageiro 15514,106.05,FALSE,15F,A320-003
15515,518,15515,Passageiro 15515,489.26,FALSE,6A,A320-003
15516,518,15516,Passageiro 15516,93.92,TRUE,2B,A320-003
15517,518,15517,Passageiro 15517,249.47,FALSE,5D,A320-003
15518,518,15518,Passageiro 15518,437.94,FALSE,18F,A320-003
15519,518,15519,Passageiro 15519,265.52,FALSE,30B,A320-003
15520,518,15520,Passageiro 15520,344.69,FALSE,19B,A320-003
15521,518,15521,Passageiro 15521,369.51,FALSE,8F,A320-003
15522,518,15522,Passageiro 15522,395.58,FALSE,20D,A320-003
15523,518,15523,Passageiro 15523,493.18,FALSE,17B,A320-003
15524,518,15524,Passageiro 15524,90.96,TRUE,2D,A320-003
15525,518,15525,Passageiro 15525,153.35,FALSE,29A,A320-003
15526,518,15526,Passageiro 15526,348.62,FALSE,28F,A320-003
15527,518,15527,Passageiro 15527,173.46,FALSE,30E,A320-003
15528,518,15528,Passageiro 15528,81.64,FALSE,16A,A320-003
15529,518,15529,Passageiro 15529,52.81,FALSE,5E,A320-003
15530,518,15530,Passageiro 15530,124.7,FALSE,21E,A320-003
15531,518,15531,Passageiro 15531,436.24,FALSE,7C,A320-003
15532,518,15532,Passageiro 15532,394.42,FALSE,15C,A320-003
15533,518,15533,Passageiro 15533,435.43,FALSE,19C,A320-003
15534,518,15534,Passageiro 15534,164.72,FALSE,8C,A320-003
15535,518,15535,Passageiro 15535,320.58,FALSE,12D,A320-003
15536,518,15536,Passageiro 15536,351.29,FALSE,21A,A320-003
15537,518,15537,Passageiro 15537,74.73,FALSE,12F,A320-003
15538,518,15538,Passageiro 15538,445.41,FALSE,21F,A320-003
15539,518,15539,Passageiro 15539,269.69,FALSE,12B,A320-003
15540,518,15540,Passageiro 15540,282.77,FALSE,24C,A320-003
15541,519,15541,Passageiro 15541,334.28,FALSE,22A,B737-001
15542,519,15542,Passageiro 15542,325.66,FALSE,3E,B737-001
15543,519,15543,Passageiro 15543,372.37,FALSE,15A,B737-001
15544,519,15544,Passageiro 15544,203.84,FALSE,14A,B737-001
15545,519,15545,Passageiro 15545,182.85,TRUE,2E,B737-001
15546,519,15546,Passageiro 15546,391.64,FALSE,17B,B737-001
15547,519,15547,Passageiro 15547,54.82,FALSE,24C,B737-001
15548,519,15548,Passageiro 15548,187.66,FALSE,13F,B737-001
15549,519,15549,Passageiro 15549,84.87,FALSE,12C,B737-001
15550,519,15550,Passageiro 15550,342.82,FALSE,11D,B737-001
15551,519,15551,Passageiro 15551,275.47,FALSE,11A,B737-001
15552,519,15552,Passageiro 15552,289.36,FALSE,8F,B737-001
15553,519,15553,Passageiro 15553,289.31,FALSE,13A,B737-001
15554,519,15554,Passageiro 15554,224.81,FALSE,13E,B737-001
15555,519,15555,Passageiro 15555,413.34,FALSE,25A,B737-001
15556,519,15556,Passageiro 15556,462.71,FALSE,23C,B737-001
15557,519,15557,Passageiro 15557,81.74,FALSE,15E,B737-001
15558,519,15558,Passageiro 15558,254.33,FALSE,3B,B737-001
15559,519,15559,Passageiro 15559,380.01,FALSE,16E,B737-001
15560,519,15560,Passageiro 15560,268.04,FALSE,10A,B737-001
15561,519,15561,Passageiro 15561,459.21,FALSE,18D,B737-001
15562,519,15562,Passageiro 15562,181.82,FALSE,25B,B737-001
15563,519,15563,Passageiro 15563,213.89,FALSE,26B,B737-001
15564,519,15564,Passageiro 15564,234.85,FALSE,9F,B737-001
15565,519,15565,Passageiro 15565,113.39,FALSE,11E,B737-001
15566,519,15566,Passageiro 15566,80.38,FALSE,5C,B737-001
15567,519,15567,Passageiro 15567,229.8,FALSE,12A,B737-001
15568,519,15568,Passageiro 15568,393.57,FALSE,21E,B737-001
15569,519,15569,Passageiro 15569,499.81,FALSE,6C,B737-001
15570,519,15570,Passageiro 15570,352.39,FALSE,25E,B737-001
15571,520,15571,Passageiro 15571,412.22,FALSE,29F,A330-003
15572,520,15572,Passageiro 15572,384.9,TRUE,4A,A330-003
15573,520,15573,Passageiro 15573,133.21,FALSE,9D,A330-003
15574,520,15574,Passageiro 15574,365.28,FALSE,21E,A330-003
15575,520,15575,Passageiro 15575,180.14,FALSE,27E,A330-003
15576,520,15576,Passageiro 15576,247.33,FALSE,41E,A330-003
15577,520,15577,Passageiro 15577,145.87,FALSE,8E,A330-003
15578,520,15578,Passageiro 15578,407.89,FALSE,9B,A330-003
15579,520,15579,Passageiro 15579,98.15,FALSE,20D,A330-003
15580,520,15580,Passageiro 15580,238.77,FALSE,17D,A330-003
15581,520,15581,Passageiro 15581,161.5,FALSE,8F,A330-003
15582,520,15582,Passageiro 15582,254.91,FALSE,20C,A330-003
15583,520,15583,Passageiro 15583,317.64,FALSE,15C,A330-003
15584,520,15584,Passageiro 15584,85.77,FALSE,10B,A330-003
15585,520,15585,Passageiro 15585,164.24,FALSE,12D,A330-003
15586,520,15586,Passageiro 15586,127.97,FALSE,35D,A330-003
15587,520,15587,Passageiro 15587,128.26,FALSE,7C,A330-003
15588,520,15588,Passageiro 15588,347.45,FALSE,20B,A330-003
15589,520,15589,Passageiro 15589,229.15,FALSE,35A,A330-003
15590,520,15590,Passageiro 15590,397.0,FALSE,15E,A330-003
15591,520,15591,Passageiro 15591,493.46,FALSE,25D,A330-003
15592,520,15592,Passageiro 15592,252.08,FALSE,10D,A330-003
15593,520,15593,Passageiro 15593,387.81,FALSE,24D,A330-003
15594,520,15594,Passageiro 15594,51.06,FALSE,39B,A330-003
15595,520,15595,Passageiro 15595,54.38,FALSE,5C,A330-003
15596,520,15596,Passageiro 15596,442.29,FALSE,7F,A330-003
15597,520,15597,Passageiro 15597,419.95,TRUE,4B,A330-003
15598,520,15598,Passageiro 15598,131.9,FALSE,32C,A330-003
15599,520,15599,Passageiro 15599,451.98,FALSE,11F,A330-003
15600,520,15600,Passageiro 15600,268.97,FALSE,15F,A330-003
15601,521,15601,Passageiro 15601,475.93,FALSE,14D,A330-002
15602,521,15602,Passageiro 15602,376.08,TRUE,2A,A330-002
15603,521,15603,Passageiro 15603,336.0,FALSE,25F,A330-002
15604,521,15604,Passageiro 15604,151.68,FALSE,6E,A330-002
15605,521,15605,Passageiro 15605,456.02,FALSE,30A,A330-002
15606,521,15606,Passageiro 15606,175.94,FALSE,32D,A330-002
15607,521,15607,Passageiro 15607,101.72,FALSE,38B,A330-002
15608,521,15608,Passageiro 15608,348.18,FALSE,38E,A330-002
15609,521,15609,Passageiro 15609,132.26,FALSE,27A,A330-002
15610,521,15610,Passageiro 15610,451.26,FALSE,26E,A330-002
15611,521,15611,Passageiro 15611,67.8,FALSE,20E,A330-002
15612,521,15612,Passageiro 15612,129.92,FALSE,38D,A330-002
15613,521,15613,Passageiro 15613,87.09,TRUE,3A,A330-002
15614,521,15614,Passageiro 15614,182.61,FALSE,5B,A330-002
15615,521,15615,Passageiro 15615,322.97,FALSE,29E,A330-002
15616,521,15616,Passageiro 15616,181.86,FALSE,25D,A330-002
15617,521,15617,Passageiro 15617,402.44,FALSE,15E,A330-002
15618,521,15618,Passageiro 15618,175.77,FALSE,11A,A330-002
15619,521,15619,Passageiro 15619,171.16,FALSE,29C,A330-002
15620,521,15620,Passageiro 15620,485.84,FALSE,36D,A330-002
15621,521,15621,Passageiro 15621,362.27,FALSE,8B,A330-002
15622,521,15622,Passageiro 15622,98.61,FALSE,12D,A330-002
15623,521,15623,Passageiro 15623,193.01,FALSE,23F,A330-002
15624,521,15624,Passageiro 15624,152.19,FALSE,37F,A330-002
15625,521,15625,Passageiro 15625,229.09,FALSE,28A,A330-002
15626,521,15626,Passageiro 15626,437.75,TRUE,2F,A330-002
15627,521,15627,Passageiro 15627,444.37,FALSE,6C,A330-002
15628,521,15628,Passageiro 15628,128.02,FALSE,9D,A330-002
15629,521,15629,Passageiro 15629,206.13,TRUE,4F,A330-002
15630,521,15630,Passageiro 15630,69.18,FALSE,5D,A330-002
15631,522,15631,Passageiro 15631,252.82,FALSE,14B,B737-004
15632,522,15632,Passageiro 15632,263.22,FALSE,22D,B737-004
15633,522,15633,Passageiro 15633,178.33,FALSE,23E,B737-004
15634,522,15634,Passageiro 15634,207.62,FALSE,8F,B737-004
15635,522,15635,Passageiro 15635,279.14,FALSE,23C,B737-004
15636,522,15636,Passageiro 15636,336.84,FALSE,10B,B737-004
15637,522,15637,Passageiro 15637,460.61,FALSE,13F,B737-004
15638,522,15638,Passageiro 15638,267.7,TRUE,2E,B737-004
15639,522,15639,Passageiro 15639,102.03,FALSE,7E,B737-004
15640,522,15640,Passageiro 15640,256.57,FALSE,25E,B737-004
15641,522,15641,Passageiro 15641,345.4,FALSE,3F,B737-004
15642,522,15642,Passageiro 15642,451.59,FALSE,18E,B737-004
15643,522,15643,Passageiro 15643,167.2,FALSE,20C,B737-004
15644,522,15644,Passageiro 15644,470.85,FALSE,5A,B737-004
15645,522,15645,Passageiro 15645,140.56,FALSE,26B,B737-004
15646,522,15646,Passageiro 15646,484.64,FALSE,16E,B737-004
15647,522,15647,Passageiro 15647,327.17,FALSE,3C,B737-004
15648,522,15648,Passageiro 15648,318.34,FALSE,5E,B737-004
15649,522,15649,Passageiro 15649,293.34,FALSE,17A,B737-004
15650,522,15650,Passageiro 15650,293.3,FALSE,8B,B737-004
15651,522,15651,Passageiro 15651,484.7,FALSE,16D,B737-004
15652,522,15652,Passageiro 15652,412.43,FALSE,3A,B737-004
15653,522,15653,Passageiro 15653,353.58,FALSE,6C,B737-004
15654,522,15654,Passageiro 15654,397.65,TRUE,2C,B737-004
15655,522,15655,Passageiro 15655,265.28,FALSE,3B,B737-004
15656,522,15656,Passageiro 15656,155.77,FALSE,8C,B737-004
15657,522,15657,Passageiro 15657,489.1,FALSE,25B,B737-004
15658,522,15658,Passageiro 15658,374.32,FALSE,23A,B737-004
15659,522,15659,Passageiro 15659,182.32,FALSE,20E,B737-004
15660,522,15660,Passageiro 15660,113.79,FALSE,6F,B737-004
15661,523,15661,Passageiro 15661,193.66,FALSE,17C,A320-003
15662,523,15662,Passageiro 15662,455.81,FALSE,17D,A320-003
15663,523,15663,Passageiro 15663,461.8,FALSE,13A,A320-003
15664,523,15664,Passageiro 15664,70.74,FALSE,10B,A320-003
15665,523,15665,Passageiro 15665,412.95,FALSE,23F,A320-003
15666,523,15666,Passageiro 15666,482.04,FALSE,19B,A320-003
15667,523,15667,Passageiro 15667,359.37,FALSE,13E,A320-003
15668,523,15668,Passageiro 15668,67.25,FALSE,8E,A320-003
15669,523,15669,Passageiro 15669,434.28,FALSE,24E,A320-003
15670,523,15670,Passageiro 15670,96.0,TRUE,1A,A320-003
15671,523,15671,Passageiro 15671,183.31,FALSE,21D,A320-003
15672,523,15672,Passageiro 15672,240.02,FALSE,21B,A320-003
15673,523,15673,Passageiro 15673,432.89,TRUE,2E,A320-003
15674,523,15674,Passageiro 15674,376.41,FALSE,22D,A320-003
15675,523,15675,Passageiro 15675,401.66,FALSE,27F,A320-003
15676,523,15676,Passageiro 15676,53.26,FALSE,5D,A320-003
15677,523,15677,Passageiro 15677,273.86,FALSE,14D,A320-003
